##Type: Dye
##Name: mScarlet3
Extinction coefficient: 104000
Quantum Yield: 0.75
wavelength,absorption,emission
734,0,0.0546
735,0,0.052499998
736,0,0.0515
737,0,0.0506
738,0,0.048500001
739,0,0.0482
740,0,0.0469
741,0,0.045699999
742,0,0.0462
743,0,0.045499999
744,0,0.043099999
745,0,0.041499998
746,0,0.041499998
747,0,0.0394
748,0,0.039299998
749,0,0.0396
750,0,0.037799999
751,0,0.036499999
752,0,0.035399999
753,0,0.035100002
754,0,0.034400001
755,0,0.032400001
756,0,0.031500001
757,0,0.0306
758,0,0.0306
759,0,0.0296
760,0,0.0286
761,0,0.0284
762,0,0.0286
763,0,0.027799999
764,0,0.0274
765,0,0.026900001
766,0,0.0262
767,0,0.0261
768,0,0.0251
769,0,0.0251
770,0,0.0241
771,0,0.0241
772,0,0.0231
773,0,0.023
774,0,0.0222
775,0,0.022
776,0,0.0209
777,0,0.0195
778,0,0.0197
779,0,0.0198
780,0,0.0195
781,0,0.0175
782,0,0.0175
783,0,0.0175
784,0,0.0175
785,0,0.0175
786,0,0.0175
787,0,0.0176
788,0,0.017100001
789,0,0.0163
790,0,0.0164
791,0,0.0166
792,0,0.0175
793,0,0.0164
794,0,0.0154
795,0,0.0153
796,0,0.0153
797,0,0.0153
798,0,0.0154
799,0,0.0148
800,0,0.014
