#Type: Filter
#Name: FF01-550/49 AHF F37-551
wavelength,transmission
539.6,0.94425
539.8,0.9435
540,0.94292
540.2,0.9424
540.4,0.94316
540.6,0.94374
540.8,0.94447
541,0.94534
541.2,0.94635
541.4,0.94757
541.6,0.94883
541.8,0.95027
542,0.95096
542.2,0.95165
542.4,0.95302
542.6,0.95384
542.8,0.95398
543,0.95405
543.2,0.95369
543.4,0.95384
543.6,0.95396
543.8,0.95462
544,0.95485
544.2,0.95521
544.4,0.95547
544.6,0.95604
544.8,0.95636
545,0.95661
545.2,0.95632
545.4,0.9559
545.6,0.95479
545.8,0.95386
546,0.95235
546.2,0.95043
546.4,0.94818
546.6,0.9466
546.8,0.94474
547,0.94306
547.2,0.94198
547.4,0.94161
547.6,0.94086
547.8,0.94171
548,0.94201
548.2,0.94274
548.4,0.94321
548.6,0.94357
548.8,0.94397
549,0.94434
549.2,0.9451
549.4,0.94489
549.6,0.9455
549.8,0.94566
550,0.94601
550.2,0.94659
550.4,0.94747
550.6,0.94826
550.8,0.94976
551,0.95061
551.2,0.95109
551.4,0.95211
551.6,0.95274
551.8,0.95286
552,0.95244
552.2,0.95214
552.4,0.95108
552.6,0.9504
552.8,0.94944
553,0.94868
553.2,0.94875
553.4,0.94861
553.6,0.94869
553.8,0.94945
554,0.95061
554.2,0.95159
554.4,0.95303
554.6,0.9537
554.8,0.95487
555,0.95551
555.2,0.95567
555.4,0.95546
555.6,0.95488
555.8,0.95403
556,0.95282
556.2,0.95215
556.4,0.95174
556.6,0.95117
556.8,0.95106
557,0.95095
557.2,0.95159
557.4,0.952
557.6,0.9529
557.8,0.95391
558,0.95451
558.2,0.95509
558.4,0.9554
558.6,0.95475
558.8,0.95387
559,0.95264
559.2,0.95065
559.4,0.94892
559.6,0.94732
559.8,0.94558
560,0.94448
560.2,0.94384
560.4,0.94323
560.6,0.94303
560.8,0.94371
561,0.94457
561.2,0.94517
561.4,0.94639
561.6,0.94688
561.8,0.94766
562,0.94837
562.2,0.94805
562.4,0.94805
562.6,0.94735
562.8,0.9472
563,0.94634
563.2,0.946
563.4,0.9459
563.6,0.94629
563.8,0.94663
564,0.9474
564.2,0.94828
564.4,0.94933
564.6,0.95034
564.8,0.95105
565,0.95189
565.2,0.95196
565.4,0.95198
565.6,0.95123
565.8,0.95041
566,0.9485
566.2,0.94676
566.4,0.94516
566.6,0.94309
566.8,0.94164
567,0.94061
567.2,0.93972
567.4,0.93934
567.6,0.93916
567.8,0.93947
568,0.94058
568.2,0.94205
568.4,0.94388
568.6,0.94552
568.8,0.94709
569,0.94895
569.2,0.95015
569.4,0.95092
569.6,0.95135
569.8,0.95124
570,0.95062
570.2,0.94954
570.4,0.94771
570.6,0.94581
570.8,0.94356
571,0.94217
571.2,0.94037
571.4,0.93903
571.6,0.93822
571.8,0.93839
572,0.9387
572.2,0.94016
572.4,0.94193
572.6,0.94339
572.8,0.94459
573,0.9452
573.2,0.9452
573.4,0.94438
573.6,0.94199
573.8,0.93848
574,0.93461
574.2,0.93057
574.4,0.92624
574.6,0.92296
574.8,0.92084
575,0.9209
575.2,0.9225
575.4,0.92513
575.6,0.92883
575.8,0.93249
576,0.9351
576.2,0.93436
576.4,0.92984
576.6,0.92069
576.8,0.90525
577,0.882
577.2,0.84547
577.4,0.78806
577.6,0.70736
577.8,0.58794
578,0.44908
578.2,0.31471
578.4,0.20643
578.6,0.1296
578.8,0.08018
579,0.04617
579.2,0.02873
579.4,0.01815
579.6,0.0117
579.8,0.00774
580,0.00517
580.2,0.00346
580.4,0.00231
580.6,0.00161
580.8,0.00114
581,0.00081543
581.2,0.00059675
581.4,0.00042964
581.6,0.0003068
581.8,0.0002238
582,0.00016827
582.2,0.00012795
582.4,0.000098969
582.6,0.000076601
582.8,0.000058493
583,0.00004548
583.2,0.000036168
583.4,0.000029292
583.6,0.000023838
583.8,0.000019242
584,0.000015595
584.2,0.000012596
584.4,0.000010299
584.6,8.5746E-06
584.8,7.2182E-06
585,6.1287E-06
585.2,5.1843E-06
585.4,4.3327E-06
585.6,3.7685E-06
585.8,3.4119E-06
586,3.0244E-06
586.2,2.6581E-06
586.4,2.3783E-06
586.6,2.1261E-06
586.8,1.8158E-06
587,1.6904E-06
587.2,1.4667E-06
587.4,1.3752E-06
587.6,1.2856E-06
587.8,0.000001156
588,1.1282E-06
588.2,1.0333E-06
588.4,1.0383E-06
588.6,9.6398E-07
588.8,8.8485E-07
589,8.8855E-07
589.2,8.1731E-07
589.4,8.3433E-07
589.6,8.9033E-07
589.8,8.3129E-07
590,7.8865E-07
590.2,8.9302E-07
590.4,9.0832E-07
590.6,8.3254E-07
590.8,9.3492E-07
591,9.338E-07
591.2,9.2497E-07
591.4,8.9867E-07
591.6,8.0218E-07
591.8,6.8023E-07
592,6.3505E-07
592.2,5.6284E-07
592.4,4.9023E-07
592.6,3.9764E-07
592.8,3.0991E-07
593,2.654E-07
593.2,2.7768E-07
593.4,2.9053E-07
593.6,3.0398E-07
593.8,3.1804E-07
594,3.3276E-07
594.2,3.4816E-07
594.4,3.5589E-07
594.6,3.4264E-07
594.8,3.2988E-07
595,3.176E-07
595.2,3.0578E-07
595.4,2.944E-07
595.6,2.8344E-07
595.8,2.7289E-07
596,2.6273E-07
596.2,2.5295E-07
596.4,2.4353E-07
596.6,2.3447E-07
596.8,2.2574E-07
597,2.1734E-07
597.2,2.0925E-07
597.4,2.0146E-07
597.6,1.9396E-07
597.8,1.8674E-07
598,1.8357E-07
598.2,1.8168E-07
598.4,1.798E-07
598.6,1.7795E-07
598.8,1.7612E-07
599,1.743E-07
599.2,1.725E-07
599.4,1.7072E-07
599.6,1.6896E-07
599.8,1.6722E-07
600,1.655E-07
600.2,1.6379E-07
600.4,1.621E-07
600.6,1.6043E-07
600.8,1.5878E-07
601,1.5714E-07
601.2,1.5552E-07
601.4,1.5392E-07
601.6,1.5233E-07
601.8,1.5076E-07
602,1.4921E-07
602.2,1.4767E-07
602.4,1.4614E-07
602.6,1.4464E-07
602.8,1.4355E-07
603,1.4377E-07
